Date,Year,Offense,Address,Zip,Latitude,Longitude
9/26/20 12:16,2020,AGGRAVATED ASSAULT,2501 S ARCH ST,72206,34.724711,-92.280418
4/7/20 16:00,2020,BURGLARY/B&E,2705 WELCH ST,72206,34.722363,-92.260135
3/13/17 4:15,2017,BURGLARY/B&E,3208 S UNIVERSITY AVE,72204,34.723192,-92.342028
6/1/18 20:30,2018,BURGLARY/B&E,7816 PRESTON DR,72209,34.665712,-92.365589
5/17/17 18:30,2017,BURGLARY/B&E,5800 MURRAY ST,72209,34.695249,-92.314895
11/16/19 22:30,2019,BURGLARY/B&E,4725 HOFFMAN RD,72209,34.696228,-92.329625
5/9/19 20:00,2019,AGGRAVATED ASSAULT,1900 S BUCHANAN ST,72204,34.734781,-92.339538
3/24/17 20:30,2017,MURDER & NONNEGLIGENT MANSLAUGHTER,8701 INTERSTATE 30,72209,34.678997,-92.347123
2/15/19 19:42,2019,AGGRAVATED ASSAULT,11200 W MARKHAM ST,72211,34.754577,-92.398921
10/27/17 14:00,2017,BURGLARY/B&E,3300 S WOODROW ST,72204,34.720784,-92.306174
2/12/17 20:55,2017,AGGRAVATED ASSAULT,616 S PINE ST,72205,34.745698,-92.316538
9/2/17 19:50,2017,AGGRAVATED ASSAULT,7501 INTERSTATE 30,72209,34.67996,-92.317062
9/3/19 9:00,2019,ROBBERY,6310 COLONEL GLENN RD,72204,34.719213,-92.346163
11/13/19 0:01,2019,BURGLARY/B&E,7575 CANTRELL RD,72207,34.770033,-92.357818
2/9/17 4:34,2017,AGGRAVATED ASSAULT,11300 MESA DR,72211,34.756756,-92.39872
7/3/18 16:40,2018,AGGRAVATED ASSAULT,3901 S UNIVERSITY AVE,72204,34.715916,-92.342445
2/6/19 18:21,2019,BURGLARY/B&E,1510 W 26TH ST,72206,34.72404,-92.29015
7/15/20 22:22,2020,AGGRAVATED ASSAULT,5201  GEYER SPRINGS RD,72209,34.702537,-92.342534
8/16/20 14:30,2020,BURGLARY/B&E,5400  SHERWOOD RD,72207,34.764645,-92.333566
10/29/18 23:17,2018,BURGLARY/B&E,13420 OTTER CREEK PKWY,72210,34.65839,-92.427435
4/21/18 20:17,2018,ROBBERY,3821 W 26TH ST,72204,34.727716,-92.317369
6/27/18 10:50,2018,AGGRAVATED ASSAULT,1 SAINT VINCENT CIR,72205,34.74907,-92.337496
10/20/20 6:27,2020,AGGRAVATED ASSAULT,5813 BASELINE RD,72209,34.668466,-92.341959
6/18/19 7:16,2019,AGGRAVATED ASSAULT,4101 W 25TH ST,72204,34.728503,-92.31967
3/23/20 10:30,2020,BURGLARY/B&E,15 WESTWARD RD,72209,34.66509,-92.370167
11/30/18 17:20,2018,AGGRAVATED ASSAULT,2451 HOWARD ST,72206,34.726028,-92.298721
4/8/20 16:30,2020,BURGLARY/B&E,7212 GEYER SPRINGS RD,72209,34.684157,-92.344111
1/25/19 15:00,2019,BURGLARY/B&E,5601 DREHER LN,72209,34.675426,-92.338984
7/16/19 21:44,2019,AGGRAVATED ASSAULT,8200 W 37TH ST,72204,34.719577,-92.3665
2/16/17 11:04,2017,BURGLARY/B&E,87 S MEADOWCLIFF DR,72209,34.695302,-92.354961
5/11/18 18:55,2018,BURGLARY/B&E,3612 JOHN BARROW RD,72204,34.720192,-92.373355
8/3/17 20:00,2017,AGGRAVATED ASSAULT,2 BERKSHIRE DR,72204,34.728148,-92.349121
1/4/18 4:00,2018,BURGLARY/B&E,10215 MABELVALE PLAZA DR,72209,34.668147,-92.379347
2/25/18 0:30,2018,BURGLARY/B&E,2121 RICE ST,72202,34.729002,-92.300774
1/14/18 10:00,2018,BURGLARY/B&E,1310 S LOUISIANA ST,72202,34.736095,-92.273933
5/18/19 5:00,2019,BURGLARY/B&E,,,,
12/1/19 13:00,2019,BURGLARY/B&E,10014 CARRIE LN,72209,34.659589,-92.364097
8/24/19 1:57,2019,AGGRAVATED ASSAULT,6609 POPPY RD,72209,34.671485,-92.351445
1/14/19 9:40,2019,AGGRAVATED ASSAULT,4811 TERRA VISTA CIR,72209,34.692596,-92.330718
6/20/19 19:15,2019,BURGLARY/B&E,4410 W 23RD ST,72204,34.730868,-92.323401
11/19/18 0:00,2018,BURGLARY/B&E,2124 LABETTE MANOR DR,72205,34.733379,-92.375565
6/8/20 22:30,2020,BURGLARY/B&E,6117 W 65TH ST,72209,34.690353,-92.345583
1/14/17 11:15,2017,AGGRAVATED ASSAULT,6  WINCHESTER DR,72209,34.6838,-92.326632
11/23/17 6:00,2017,BURGLARY/B&E,20 AVON PL,72206,34.704597,-92.25426
2/25/20 9:00,2020,BURGLARY/B&E,1400 S TYLER ST,72204,34.739062,-92.333677
9/20/19 0:01,2019,BURGLARY/B&E,2901 S IZARD ST,72206,34.720519,-92.283618
3/24/20 6:45,2020,AGGRAVATED ASSAULT,13111 W MARKHAM ST,72202,34.751509,-92.424182
4/8/20 1:32,2020,BURGLARY/B&E,2212 PERRY ST,72205,34.732325,-92.389623
9/29/19 16:03,2019,AGGRAVATED ASSAULT,1812 RESERVOIR RD,72227,34.768811,-92.37775
5/20/20 23:04,2020,AGGRAVATED ASSAULT,8900 STAGECOACH RD,72210,34.671015,-92.418945
2/16/20 19:11,2020,ROBBERY,106 S CROSS ST,72201,34.749709,-92.283788
6/7/17 22:25,2017,AGGRAVATED ASSAULT,18 COLONEL GLENN PLAZA DR,72210,34.70865,-92.405937
9/13/20 20:49,2020,AGGRAVATED ASSAULT,3401 PINEWOOD LOOP,72209,34.660733,-92.31692
4/1/19 8:00,2019,RAPE,,,,
3/31/17 19:52,2017,AGGRAVATED ASSAULT,3701 MALLOY ST,72204,34.719838,-92.375222
8/26/19 1:50,2019,BURGLARY/B&E,3602 DORAL DR,72212,34.786274,-92.406043
7/6/19 10:00,2019,BURGLARY/B&E,108 DEL RIO DR,72205,34.753295,-92.347947
11/4/20 8:26,2020,AGGRAVATED ASSAULT,10724 W MARKHAM ST,72211,34.753989,-92.393233
11/21/18 20:17,2018,AGGRAVATED ASSAULT,10701 KANIS RD,72211,34.743047,-92.393462
6/17/18 17:40,2018,AGGRAVATED ASSAULT,1866 WOLFE ST,72202,34.731348,-92.292947
4/28/20 16:47,2020,AGGRAVATED ASSAULT,4500 W 28TH ST,72204,34.726377,-92.324212
4/17/19 11:57,2019,AGGRAVATED ASSAULT,2107 W 18TH ST,72202,34.73357,-92.297331
8/21/18 16:10,2018,BURGLARY/B&E,209 W 6TH ST,72201,34.743377,-92.272922
11/27/19 19:00,2019,BURGLARY/B&E,1622 S GAINES ST,72206,34.733578,-92.280804
2/6/19 19:43,2019,AGGRAVATED ASSAULT,3316 WYNNE ST,72204,34.722493,-92.362255
1/2/17 20:18,2017,AGGRAVATED ASSAULT,4  ORIOLE,72205,34.74818,-92.349089
10/4/17 10:30,2017,AGGRAVATED ASSAULT,10811 MABELVALE WEST RD,72103,34.655596,-92.398076
9/30/18 17:30,2018,AGGRAVATED ASSAULT,517 E 23RD ST,72206,34.726359,-92.267814
12/26/19 22:38,2019,AGGRAVATED ASSAULT,1100 RICE ST,72202,34.740669,-92.30024
3/28/18 7:30,2018,BURGLARY/B&E,6804 FAIRFIELD DR,72209,34.665374,-92.353536
3/27/17 15:20,2017,AGGRAVATED ASSAULT,2 SAINT VINCENT CIR,72205,34.750314,-92.338966
3/31/17 12:05,2017,BURGLARY/B&E,20 TOWNE PARK CT,72227,34.761566,-92.376877
10/21/19 23:00,2019,AGGRAVATED ASSAULT,2905 WOLFE ST,72206,34.72074,-92.293229
7/3/19 13:05,2019,AGGRAVATED ASSAULT,7412 AZALEA DR,72209,34.671479,-92.360452
7/21/19 22:56,2019,BURGLARY/B&E,5809 S UNIVERSITY AVE,72209,34.697222,-92.344896
3/29/18 22:01,2018,AGGRAVATED ASSAULT,W 11TH ST & DENNISON ST,72202,34.751564,-92.320679
8/15/19 2:50,2019,ROBBERY,2401 W 65TH ST,72209,34.688184,-92.304128
5/1/19 1:58,2019,AGGRAVATED ASSAULT,1501 S FILLMORE ST,72204,34.738377,-92.33648
4/2/19 8:00,2019,BURGLARY/B&E,13019 ARTHUR LN,72211,34.748594,-92.419168
8/6/18 23:10,2018,ROBBERY,3900 S ARCH ST,72206,34.710581,-92.280929
7/24/19 14:22,2019,AGGRAVATED ASSAULT,4709 W 16TH ST,72204,34.736678,-92.326715
7/9/17 21:52,2017,AGGRAVATED ASSAULT,109 EDA DR,72209,34.680091,-92.342043
11/16/18 20:50,2018,AGGRAVATED ASSAULT,38 WESTFIELD CT,72210,34.664766,-92.426937
2/5/18 17:00,2018,BURGLARY/B&E,2305 S SUMMIT ST,72206,34.727116,-92.295381
11/18/19 10:07,2019,BURGLARY/B&E,15401 CHENAL PKWY,72211,34.756487,-92.443213
4/9/17 18:25,2017,AGGRAVATED ASSAULT,3024 W 12TH ST,72204,34.740009,-92.308083
9/3/20 5:47,2020,ROBBERY,901 FAIR PARK BLVD,72204,34.743914,-92.333912
10/31/20 11:56,2020,AGGRAVATED ASSAULT,8501  DREHER LN,72209,34.671686,-92.334494
4/3/17 19:45,2017,AGGRAVATED ASSAULT,3811 W 27TH ST,72204,34.726752,-92.316943
1/24/17 20:56,2017,AGGRAVATED ASSAULT,4600 W 12TH ST,72204,34.741116,-92.325214
9/6/19 20:00,2019,ROBBERY,1400 MAIN ST,72202,34.735058,-92.27342
8/25/17 6:30,2017,BURGLARY/B&E,6204 AERIE ST,72209,34.688942,-92.303696
4/23/18 17:00,2018,BURGLARY/B&E,7700 N CHICOT RD,72209,34.680481,-92.36261
3/9/17 7:50,2017,AGGRAVATED ASSAULT,2822 W 7TH ST,72205,34.745363,-92.305375
4/30/20 18:02,2020,AGGRAVATED ASSAULT,1912 GREEN MOUNTAIN DR,72212,34.770305,-92.405372
1/6/17 18:00,2017,AGGRAVATED ASSAULT,1000 W 23RD ST,72206,34.726945,-92.2848
5/27/20 22:36,2020,AGGRAVATED ASSAULT,5919 W 19TH ST,72204,34.734633,-92.341075
5/28/20 22:30,2020,AGGRAVATED ASSAULT,5001 W 65TH ST,72209,34.689186,-92.332632
2/8/20 21:05,2020,AGGRAVATED ASSAULT,2117 MAPLE ST,72204,34.731544,-92.314747
7/28/18 2:50,2018,AGGRAVATED ASSAULT,5705 LARCH PL,72209,34.697648,-92.339104
11/20/20 11:31,2020,AGGRAVATED ASSAULT,9601  BAPTIST HEALTH DR,72205,34.744428,-92.381352
9/1/19 9:52,2019,RAPE,,,,
11/27/17 20:05,2017,BURGLARY/B&E,913 BROWN ST,72204,34.742325,-92.310093
7/30/19 9:00,2019,AGGRAVATED ASSAULT,8501 DREHER LN,72209,34.671686,-92.334494
6/14/20 0:00,2020,AGGRAVATED ASSAULT,4800  ASHER AV,72204,34.722442,-92.327611
7/5/17 7:30,2017,BURGLARY/B&E,1912 GREEN MOUNTAIN DR,72212,34.771323,-92.403404
5/26/18 5:00,2018,BURGLARY/B&E,4810 W 25TH ST,72204,34.729068,-92.327679
11/13/19 21:00,2019,BURGLARY/B&E,2124 LABETTE MANOR DR,72204,34.732667,-92.375593
1/18/20 13:30,2020,ROBBERY,3710 S UNIVERSITY AVE,72205,34.718328,-92.342826
6/12/18 22:30,2018,AGGRAVATED ASSAULT,69 HILL LN,72209,34.698042,-92.334635
8/25/18 0:13,2018,AGGRAVATED ASSAULT,6902 REDWOOD DR,72209,34.66372,-92.355082
8/27/19 7:15,2019,AGGRAVATED ASSAULT,6501 W 32ND ST,72204,34.722828,-92.348016
3/19/18 19:07,2018,AGGRAVATED ASSAULT,16 TOREY PINES DR,72210,34.682281,-92.431091
6/19/19 19:58,2019,AGGRAVATED ASSAULT,801 S RODNEY PARHAM RD,72205,34.749063,-92.363045
11/16/18 12:12,2018,AGGRAVATED ASSAULT,6223 COLONEL GLENN RD,72204,34.717682,-92.343254
9/29/17 10:50,2017,AGGRAVATED ASSAULT,1670 JOHN BARROW RD,72204,34.737454,-92.372412
1/3/17 2:10,2017,AGGRAVATED ASSAULT,8900 TANYA DR,72204,34.732025,-92.373611
2/6/19 17:56,2019,BURGLARY/B&E,14101 OVER CREEK,72211,34.735311,-92.434746
5/9/19 17:00,2019,BURGLARY/B&E,8318 DOYLE SPRINGS RD,72209,34.673519,-92.330669
8/20/20 11:42,2020,AGGRAVATED ASSAULT,9600 W 36TH ST,72204,34.721355,-92.38053
9/4/18 16:15,2018,AGGRAVATED ASSAULT,401 JOHN BARROW RD,72205,34.748509,-92.369719
2/20/17 15:15,2017,BURGLARY/B&E,1701 N BRYANT ST,72207,34.767051,-92.352797
6/5/17 11:25,2017,BURGLARY/B&E,1816 S MARTIN ST,72204,34.734181,-92.311573
6/4/20 5:27,2020,BURGLARY/B&E,1509 W DAISY L GATSON BATES DR,72202,34.737227,-92.289719
4/22/18 19:00,2018,BURGLARY/B&E,7609 LANCASTER RD,72209,34.679624,-92.334732
10/25/20 4:58,2020,AGGRAVATED ASSAULT,1225  GEYER ST,72202,34.735831,-92.255774
6/25/19 19:58,2019,AGGRAVATED ASSAULT,2306 S PULASKI ST,72206,34.721215,-92.292266
8/9/20 23:24,2020,AGGRAVATED ASSAULT,5506 BASELINE RD,72209,34.669674,-92.344937
7/23/18 3:24,2018,AGGRAVATED ASSAULT,7621 LANCASTER RD,72209,34.679504,-92.33474
5/15/20 20:28,2020,AGGRAVATED ASSAULT,2803 S SUMMIT ST,72206,34.722104,-92.295425
5/28/18 18:00,2018,BURGLARY/B&E,5002 GEYER SPRINGS RD,72209,34.704159,-92.342683
11/22/17 6:00,2017,AGGRAVATED ASSAULT,13700 DAVID O DODD RD,72210,34.707872,-92.411591
4/11/19 14:23,2019,AGGRAVATED ASSAULT,1200 S COMMERCE ST,72202,34.736977,-92.268211
11/21/19 17:00,2019,BURGLARY/B&E,7509 BRIARWOOD DR,72205,34.751729,-92.358499
6/1/20 0:37,2020,AGGRAVATED ASSAULT,5812 ASHER AVE,72204,34.719836,-92.338044
2/7/20 1:00,2020,RAPE,,,,
8/16/20 1:00,2020,AGGRAVATED ASSAULT,9701 STARDUST TRL,72209,34.663457,-92.368435
1/11/18 10:00,2018,AGGRAVATED ASSAULT,12111 HINSON RD,72212,34.772615,-92.40732
1/22/20 15:45,2020,BURGLARY/B&E,5120 W MARKHAM ST,72205,34.752626,-92.331413
10/1/17 11:00,2017,AGGRAVATED ASSAULT,5216 STANLEY DR,72209,34.67289,-92.338013
12/2/20 10:28,2020,AGGRAVATED ASSAULT,6310  COLONEL GLENN RD,72204,34.719213,-92.346163
9/14/20 13:42,2020,BURGLARY/B&E,3201 ASHER AVE,72204,34.729006,-92.309707
6/3/18 17:00,2018,AGGRAVATED ASSAULT,1901 WRIGHT,72202,34.732248,-92.294353
7/2/17 5:30,2017,BURGLARY/B&E,1812 RESERVOIR RD,72227,34.768608,-92.375923
2/2/17 17:00,2017,BURGLARY/B&E,8810 MABELVALE PIKE,72209,34.673494,-92.379585
10/12/18 4:40,2018,RAPE,,,,
12/6/20 9:00,2020,AGGRAVATED ASSAULT,1405 E 11TH ST,72202,34.737034,-92.256164
1/24/17 1:10,2017,ROBBERY,13415 OTTER CREEK,72202,34.658295,-92.427037
7/5/17 8:00,2017,BURGLARY/B&E,7400 SCOTT HAMILTON DR,72209,34.681029,-92.319269
6/28/20 8:06,2020,AGGRAVATED ASSAULT,5001 W 65TH ST,72209,34.689186,-92.332632
7/6/19 22:30,2019,AGGRAVATED ASSAULT,2302 W 13TH ST,72202,34.738784,-92.299033
5/3/17 11:00,2017,BURGLARY/B&E,1221 RESERVOIR RD,72227,34.763546,-92.376131
10/19/18 14:00,2018,BURGLARY/B&E,31 BELMAR DR,72209,34.698466,-92.351287
7/16/19 12:50,2019,AGGRAVATED ASSAULT,2 SAINT VINCENT CIR,72205,34.75039,-92.339235
8/20/20 0:27,2020,ROBBERY,2600 W 65TH ST,72209,34.690141,-92.306848
7/10/20 11:29,2020,BURGLARY/B&E,423 FOUNTAIN AVE,72205,34.74722,-92.302095
9/9/20 10:49,2020,BURGLARY/B&E,515 W 15TH ST,72202,34.734889,-92.278612
10/21/19 1:48,2019,ROBBERY,2222 S CHESTER ST,72206,34.727142,-92.28507
6/23/20 15:07,2020,BURGLARY/B&E,6117 W 65TH ST,72209,34.690353,-92.345583
2/2/17 4:00,2017,ROBBERY,1100 S UNIVERSITY AVE,72204,34.74177,-92.341517
2/10/18 0:05,2018,AGGRAVATED ASSAULT,107 RIVER MARKET AVE,72201,34.747155,-92.265531
2/11/18 22:17,2018,BURGLARY/B&E,400 N UNIVERSITY AVE,72205,34.754524,-92.341103
12/8/18 9:00,2018,AGGRAVATED ASSAULT,6801 POPPY RD,72209,34.671915,-92.353525
4/24/20 4:45,2020,BURGLARY/B&E,8824 GEYER SPRINGS RD,72209,34.670636,-92.345837
10/24/19 16:18,2019,AGGRAVATED ASSAULT,6509 JUNIPER RD,72209,34.675107,-92.350427
4/24/17 22:40,2017,AGGRAVATED ASSAULT,4500 MONTCLAIR RD,72204,34.735947,-92.323586
5/2/19 0:22,2019,AGGRAVATED ASSAULT,9101 AUXOR RD,72209,34.66601,-92.315052
8/28/20 23:11,2020,BURGLARY/B&E,7819  BURNELLE DR,72209,34.66085,-92.365972
5/23/19 19:00,2019,BURGLARY/B&E,9715 MABELVALE PIKE,72209,34.662624,-92.383134
3/26/19 20:36,2019,ROBBERY,9222 STAGECOACH RD,72210,34.668075,-92.420854
2/2/20 0:30,2020,BURGLARY/B&E,7913 LEAWOOD BLVD,72205,34.759509,-92.362838
5/15/18 10:30,2018,BURGLARY/B&E,6310 COLONEL GLENN RD,72204,34.71887,-92.345779
7/30/17 9:00,2017,BURGLARY/B&E,3023 CENTER ST,72206,34.718988,-92.2766
8/26/17 15:59,2017,AGGRAVATED ASSAULT,8621 BASELINE RD,72209,34.670025,-92.374001
9/9/17 9:30,2017,BURGLARY/B&E,621 GILLETTE DR,72205,34.758762,-92.36895
4/1/18 17:48,2018,MURDER & NONNEGLIGENT MANSLAUGHTER,11100 DAVID O DODD RD,72204,34.692541,-92.400047
11/19/19 23:04,2019,AGGRAVATED ASSAULT,1408 S MONROE ST,72205,34.738376,-92.329262
1/18/19 14:18,2019,AGGRAVATED ASSAULT,4110 W 25TH ST,72204,34.728749,-92.319912
5/22/17 0:00,2017,BURGLARY/B&E,2 OHIO CV,72227,34.769305,-92.361645
2/6/17 12:00,2017,BURGLARY/B&E,301 BROWN ST,72205,34.748871,-92.309835
1/16/20 20:30,2020,BURGLARY/B&E,11125 CHICOT RD,72209,34.648584,-92.36319
11/20/17 15:50,2017,ROBBERY,9806 N RODNEY PARHAM RD,72227,34.763776,-92.384388
3/11/17 3:30,2017,AGGRAVATED ASSAULT,3310 MABELVALE,72205,34.718315,-92.333377
1/20/18 16:26,2018,ROBBERY,6323 COLONEL GLENN RD,72204,34.717874,-92.347744
4/12/19 18:54,2019,AGGRAVATED ASSAULT,2600 S CROSS ST,72206,34.723615,-92.287587
10/21/19 23:00,2019,AGGRAVATED ASSAULT,2905 WOLFE ST,72206,34.72074,-92.293229
5/6/18 21:00,2018,BURGLARY/B&E,1100 WRIGHT AVE,72206,34.731899,-92.285744
1/15/20 17:47,2020,BURGLARY/B&E,3710 BRUNO RD,72209,34.665961,-92.319954
6/11/19 3:00,2019,AGGRAVATED ASSAULT,1813 PRINCETON DR,72204,34.749005,-92.320097
11/23/20 18:08,2020,MURDER & NONNEGLIGENT MANSLAUGHTER,7604 EAGLE DR,72209,34.667742,-92.363171
3/23/17 10:26,2017,ROBBERY,1900 WRIGHT AVE,72202,34.732509,-92.294722
11/30/20 15:28,2020,AGGRAVATED ASSAULT,29  RUGBY DR,72209,34.686108,-92.328647
6/26/17 5:30,2017,BURGLARY/B&E,2300 REBSAMEN PARK RD,72202,34.770519,-92.31115
8/13/20 22:55,2020,BURGLARY/B&E,6520 SHERRY DR,72204,34.744482,-92.348084
3/15/17 12:00,2017,BURGLARY/B&E,5317 FRAZIER PIKE,72206,34.707533,-92.216132
7/4/20 11:56,2020,AGGRAVATED ASSAULT,11023  BULL RUN DR,72103,34.649914,-92.377026
4/23/20 14:30,2020,BURGLARY/B&E,4319 ARAPAHO TRL,72209,34.664476,-92.326286
6/24/20 13:10,2020,AGGRAVATED ASSAULT,1701  SANFORD DR,72227,34.768168,-92.37949
5/27/19 11:25,2019,AGGRAVATED ASSAULT,11401 MESA DR,72211,34.756427,-92.401097
10/19/20 1:12,2020,AGGRAVATED ASSAULT,101 GILBERT DR,72205,34.757517,-92.383036
4/12/17 8:00,2017,ROBBERY,1400 S SCHILLER ST,72202,34.736736,-92.297798
7/7/17 20:04,2017,AGGRAVATED ASSAULT,4500 BASELINE RD,72209,34.668331,-92.327858
8/20/19 10:00,2019,ROBBERY,601 E 9TH ST,72202,34.739456,-92.265291
1/9/18 8:55,2018,AGGRAVATED ASSAULT,10310 IMPALA DR,72209,34.656628,-92.366968
5/26/20 23:30,2020,AGGRAVATED ASSAULT,10 FAIRMONT DR,72204,34.723883,-92.344795
1/3/17 17:00,2017,BURGLARY/B&E,317 W CHARLES BUSSEY AVE,72206,34.729562,-92.276942
6/15/20 0:00,2020,AGGRAVATED ASSAULT,2518  ROMINE RD,72204,34.729972,-92.381326
6/20/18 19:25,2018,AGGRAVATED ASSAULT,6200 COLONEL GLENN RD,72204,34.717686,-92.342552
10/1/20 22:44,2020,AGGRAVATED ASSAULT,1001 W 16TH ST,72204,34.727278,-92.315212
8/26/18 1:15,2018,AGGRAVATED ASSAULT,610 CENTER ST,72201,34.743074,-92.273759
2/24/18 21:00,2018,AGGRAVATED ASSAULT,10324 INDEPENDENCE LN,72209,34.656199,-92.340263
2/22/20 6:01,2020,ROBBERY,101 N VAN BUREN ST,72205,34.752223,-92.330061
9/27/18 15:45,2018,BURGLARY/B&E,6200 COLONEL GLENN RD,72204,34.717686,-92.342552
4/29/17 15:40,2017,AGGRAVATED ASSAULT,7618 KANIS RD,72204,34.740719,-92.358825
12/16/18 1:00,2018,ROBBERY,1100 S VALENTINE ST,72204,34.741238,-92.313484
6/24/18 1:51,2018,AGGRAVATED ASSAULT,1405 S JACKSON ST,72204,34.738787,-92.330116
6/3/18 16:44,2018,AGGRAVATED ASSAULT,6000 W MARKHAM ST,72205,34.752312,-92.342339
11/29/18 0:00,2018,BURGLARY/B&E,11700 RAINWOOD RD,72212,34.768855,-92.403236
10/22/19 19:21,2019,AGGRAVATED ASSAULT,820 ALLIS ST,72204,34.743128,-92.309138
5/16/17 15:45,2017,BURGLARY/B&E,10113 WOODBRIDGE DR,72209,34.658038,-92.371244
8/25/20 18:27,2020,AGGRAVATED ASSAULT,1301  JEFFERSON ST,72204,34.739828,-92.325947
12/6/20 0:00,2020,AGGRAVATED ASSAULT,2124  LABETTE MANOR DR,72204,34.732667,-92.375593
9/27/17 1:40,2017,BURGLARY/B&E,301 N SHACKLEFORD RD,72211,34.756115,-92.393883
1/29/18 10:30,2018,BURGLARY/B&E,200 S MISSISSIPPI ST,72205,34.751911,-92.358902
10/25/20 10:17,2020,BURGLARY/B&E,6901  SCOTT HAMILTON DR,72209,34.685388,-92.318117
4/1/17 13:00,2017,AGGRAVATED ASSAULT,7604 WOODHAVEN DR,72209,34.661949,-92.362919
1/12/17 20:00,2017,BURGLARY/B&E,2 CHATEL DR,72223,34.804464,-92.480096
6/9/17 2:00,2017,BURGLARY/B&E,8 BAYWOOD CT,72211,34.752536,-92.434277
7/9/20 23:08,2020,AGGRAVATED ASSAULT,2124  LABETTE MANOR DR,72204,34.732667,-92.375593
6/16/19 23:57,2019,AGGRAVATED ASSAULT,4404 W CHARLES BUSSEY AVE,72204,34.733445,-92.32295
1/20/19 0:00,2019,AGGRAVATED ASSAULT,7201 KENTUCKY AVE,72207,34.769983,-92.353816
12/2/19 13:45,2019,AGGRAVATED ASSAULT,8 RENEE CV,72209,34.678345,-92.371817
4/18/17 10:25,2017,AGGRAVATED ASSAULT,2815 S ARCH ST,72206,34.721262,-92.280061
10/30/17 1:17,2017,AGGRAVATED ASSAULT,2000 RESERVOIR RD,72227,34.770237,-92.375893
2/9/20 8:00,2020,BURGLARY/B&E,7201 KENTUCKY AVE,72207,34.769728,-92.354526
9/5/19 22:00,2019,BURGLARY/B&E,2510 S IZARD ST,72206,34.724201,-92.28397
3/31/17 22:23,2017,AGGRAVATED ASSAULT,14 CONTINENTAL CIR,72209,34.700314,-92.331947
6/10/20 0:10,2020,AGGRAVATED ASSAULT,7414  MABELVALE,72209,34.684388,-92.358968
11/10/19 17:06,2019,AGGRAVATED ASSAULT,3011 W 12TH ST,72204,34.739721,-92.307445
11/29/18 14:30,2018,BURGLARY/B&E,3706 W 17TH ST,72204,34.735817,-92.315141
7/10/17 10:41,2017,AGGRAVATED ASSAULT,9923 CHICOT RD,72209,34.659788,-92.362949
4/29/19 16:15,2019,AGGRAVATED ASSAULT,310 E CAPITOL AVE,72202,34.743929,-92.268061
9/7/19 10:53,2019,BURGLARY/B&E,1722 S SUMMIT ST,72202,34.733858,-92.295747
1/6/20 5:55,2020,BURGLARY/B&E,24800 CHENAL PKY,72223,34.808633,-92.48926
9/15/17 17:28,2017,AGGRAVATED ASSAULT,4623 W 16TH ST,72204,34.736858,-92.326026
6/1/17 23:15,2017,AGGRAVATED ASSAULT,6500 MABELVALE CUT OFF RD,72209,34.655046,-92.349958
8/3/18 9:36,2018,AGGRAVATED ASSAULT,617 BROADWAY ST,72201,34.743108,-92.276212
12/25/18 17:15,2018,AGGRAVATED ASSAULT,7718 S ST,72227,34.772094,-92.360981
10/31/17 10:00,2017,BURGLARY/B&E,5813 BASELINE RD,72209,34.669003,-92.340803
1/12/18 0:00,2018,BURGLARY/B&E,513 CHENAL WOODS DR,72223,34.764912,-92.440978
8/24/20 2:03,2020,MURDER & NONNEGLIGENT MANSLAUGHTER,2200 S GAINES ST,72206,34.72745,-92.280867
6/2/17 18:30,2017,BURGLARY/B&E,1400 W 18TH ST,72206,34.733475,-92.288635
6/20/20 0:25,2020,MURDER & NONNEGLIGENT MANSLAUGHTER,4726 ASHER AVE,72204,34.722806,-92.326859
1/23/17 10:34,2017,BURGLARY/B&E,5300 BASELINE RD,72209,34.668816,-92.336563
9/4/19 0:10,2019,AGGRAVATED ASSAULT,2902 MALLOY ST,72204,34.726938,-92.375236
10/18/20 15:45,2020,AGGRAVATED ASSAULT,19301  CANTRELL RD,72223,34.809619,-92.485927
3/5/18 0:00,2018,BURGLARY/B&E,6100 LEON CIR,72209,34.682269,-92.344357
11/7/18 22:00,2018,AGGRAVATED ASSAULT,8000 GEYER SPRINGS RD,72209,34.678062,-92.343803
3/31/17 20:42,2017,AGGRAVATED ASSAULT,9110 MALABRI DR,72209,34.666561,-92.329689
7/14/17 11:00,2017,BURGLARY/B&E,1701 N MISSISSIPPI ST,72207,34.767323,-92.358307
2/2/20 21:30,2020,BURGLARY/B&E,5001 W 65TH ST,72209,34.689186,-92.332632
9/9/17 9:30,2017,BURGLARY/B&E,1912 GREEN MOUNTAIN DR,72212,34.771323,-92.403404
2/5/18 8:30,2018,BURGLARY/B&E,11 POINT WEST CIR,72211,34.744717,-92.41501
12/9/19 13:00,2019,BURGLARY/B&E,1200 JOHN BARROW RD,72205,34.741941,-92.373287
6/5/20 17:40,2020,AGGRAVATED ASSAULT,4423 W 12TH ST,72204,34.740422,-92.323096
6/1/17 23:10,2017,AGGRAVATED ASSAULT,4921 W 30TH ST,72204,34.724598,-92.329611
2/13/20 7:59,2020,BURGLARY/B&E,1417 KAVANAUGH BLVD,72205,34.754673,-92.308294
12/11/19 3:05,2019,BURGLARY/B&E,11615 CANTRELL RD,72212,34.794836,-92.40202
11/16/18 14:46,2018,AGGRAVATED ASSAULT,14200 TAYLOR LOOP RD,72223,34.798281,-92.437209
